Regular;@X;Edotaccent;-20.0
Regular;@X;Egrave;-20.0
Regular;@X;Em-cy;-10.0
Regular;@X;Emacron;-20.0
Regular;@X;En-cy;-10.0
Regular;@X;Eng;-10.0
Regular;@X;Eogonek;-20.0
Regular;@X;Er-cy;-10.0
Regular;@X;Eth;-10.0
Regular;@X;F;-10.0
Regular;@X;G;-20.0
Regular;@X;Gbreve;-20.0
Regular;@X;Gcircumflex;-20.0
Regular;@X;Gcommaaccent;-20.0
Regular;@X;Gdotaccent;-20.0
Regular;@X;Ge-cy;-10.0
Regular;@X;Gheupturn-cy;-10.0
Regular;@X;Gje-cy;-10.0
Regular;@X;Hbar;-10.0
Regular;@X;Hcircumflex;-10.0
Regular;@X;I-cy;-10.0
Regular;@X;Iacute;-20.0
Regular;@X;Ibreve;-20.0
Regular;@X;Icircumflex;-20.0
Regular;@X;Idieresis;-20.0
Regular;@X;Idotaccent;-20.0
Regular;@X;Ie-cy;-10.0
Regular;@X;Iegrave-cy;-10.0
Regular;@X;Igrave;-20.0
Regular;@X;Ii-cy;-10.0
Regular;@X;Iigrave-cy;-10.0
Regular;@X;Iishort-cy;-10.0
Regular;@X;Imacron;-20.0
Regular;@X;Io-cy;-10.0
Regular;@X;Iogonek;-20.0
Regular;@X;Itilde;-20.0
Regular;@X;Iu-cy;-10.0
Regular;@X;Ka-cy;-10.0
Regular;@X;Kje-cy;-10.0
Regular;@X;L;-10.0
Regular;@X;Lacute;-10.0
Regular;@X;Lcaron;-10.0
Regular;@X;Lcommaaccent;-10.0
Regular;@X;Ldot;-10.0
Regular;@X;Lslash;-10.0
Regular;@X;M;-10.0
Regular;@X;N;-10.0
Regular;@X;Nacute;-10.0
Regular;@X;Ncaron;-10.0
Regular;@X;Ncommaaccent;-10.0
Regular;@X;Nje-cy;-10.0
Regular;@X;O;-20.0
Regular;@X;OE;-20.0
Regular;@X;Oacute;-20.0
Regular;@X;Obreve;-20.0
Regular;@X;Ocircumflex;-20.0
Regular;@X;Odieresis;-20.0
Regular;@X;Ograve;-20.0
Regular;@X;Ohungarumlaut;-20.0
Regular;@X;Omacron;-20.0
Regular;@X;Oslash;-20.0
Regular;@X;Oslashacute;-20.0
Regular;@X;Otilde;-20.0
Regular;@X;P;-10.0
Regular;@X;Pe-cy;-10.0
Regular;@X;Q;-20.0
Regular;@X;Sha-cy;-10.0
Regular;@X;Shcha-cy;-10.0
Regular;@X;Softsign-cy;-10.0
Regular;@X;Tse-cy;-10.0
Regular;@X;Uacute;-30.0
Regular;@X;Ubreve;-30.0
Regular;@X;Ucircumflex;-30.0
Regular;@X;Udieresis;-30.0
Regular;@X;Ugrave;-30.0
Regular;@X;Uhungarumlaut;-30.0
Regular;@X;Umacron;-30.0
Regular;@X;Uogonek;-30.0
Regular;@X;Uring;-30.0
Regular;@X;Utilde;-30.0
Regular;@X;Ve-cy;-10.0
